날짜,시간,오류 값,온도,습도
2022-11-25,11:33:06,H,14.70,53.90
2022-11-25,11:33:16,H,14.70,53.80
2022-11-25,19:21:06,H,13.00,60.10
2022-11-25,19:21:16,H,13.00,60.10
2022-11-25,19:21:26,H,13.00,60.10
2022-11-25,19:21:36,H,13.00,60.20
2022-11-25,19:21:46,H,13.00,60.20
2022-11-25,19:21:56,H,13.00,60.20
2022-11-25,19:22:06,H,13.00,60.20
2022-11-25,19:22:16,H,13.00,60.20
2022-11-25,19:22:26,H,13.00,60.20
2022-11-25,19:22:36,H,13.00,60.20
2022-11-25,19:22:46,H,13.00,60.20
2022-11-25,19:22:56,H,13.00,60.10
2022-11-25,19:23:06,H,13.00,60.10
2022-11-25,19:23:16,H,13.00,60.10
2022-11-25,19:23:26,H,13.00,60.10
2022-11-25,19:23:36,H,13.00,60.10
2022-11-25,19:23:46,H,13.00,60.20
2022-11-25,19:23:56,H,13.00,60.20
2022-11-25,19:24:06,H,13.00,60.20
2022-11-25,19:24:16,H,13.00,60.20
2022-11-25,19:24:26,H,13.00,60.20
2022-11-25,19:24:36,H,13.00,60.20
2022-11-25,19:24:46,H,13.00,60.30
2022-11-25,19:24:56,H,13.00,60.30
2022-11-25,19:25:06,H,13.00,60.30
2022-11-25,19:25:16,H,13.00,60.30
2022-11-25,19:25:26,H,13.00,60.40
2022-11-25,19:25:36,H,13.00,60.40
2022-11-25,19:25:46,H,13.00,60.40
2022-11-25,19:25:56,H,13.00,60.30
2022-11-25,19:28:06,H,12.90,60.10
2022-11-25,19:28:16,H,12.90,60.10
2022-11-25,19:28:26,H,12.90,60.20
2022-11-25,19:28:36,H,12.90,60.30
2022-11-25,19:28:46,H,12.90,60.30
2022-11-25,19:28:56,H,12.90,60.30
2022-11-25,19:29:06,H,12.90,60.20
2022-11-25,19:29:16,H,12.90,60.20
2022-11-25,19:29:26,H,12.90,60.20
2022-11-25,19:29:36,H,12.90,60.20
2022-11-25,19:29:46,H,12.90,60.30
2022-11-25,19:29:56,H,12.90,60.30
2022-11-25,19:30:06,H,12.90,60.30
2022-11-25,19:30:16,H,12.90,60.40
2022-11-25,19:30:26,H,12.90,60.40
2022-11-25,19:30:36,H,12.90,60.40
2022-11-25,19:30:46,H,12.90,60.30
2022-11-25,19:30:56,H,12.90,60.10
2022-11-25,19:31:06,H,12.90,60.10
2022-11-25,19:31:36,H,12.90,60.10
2022-11-25,19:31:46,H,12.90,60.20
2022-11-25,19:31:56,H,12.90,60.30
2022-11-25,19:32:06,H,12.90,60.20
2022-11-25,19:32:16,H,12.90,60.20
2022-11-25,19:32:26,H,12.90,60.30
2022-11-25,19:32:36,H,12.90,60.30
2022-11-25,19:32:46,H,12.90,60.30
2022-11-25,19:32:56,H,12.90,60.40
2022-11-25,19:33:06,H,12.90,60.30
2022-11-25,19:33:16,H,12.90,60.40
2022-11-25,19:33:26,H,12.90,60.40
2022-11-25,19:33:36,H,12.90,60.40
2022-11-25,19:33:46,H,12.90,60.40
2022-11-25,19:33:56,H,12.90,60.40
2022-11-25,19:34:06,H,12.90,60.30
2022-11-25,19:34:16,H,12.90,60.30
2022-11-25,19:34:26,H,12.90,60.30
2022-11-25,19:34:36,H,12.90,60.30
2022-11-25,19:34:46,H,12.90,60.30
2022-11-25,19:34:56,H,12.90,60.40
2022-11-25,19:35:06,H,12.90,60.40
2022-11-25,19:35:16,H,12.90,60.40
2022-11-25,19:35:26,H,12.90,60.50
2022-11-25,19:35:36,H,12.90,60.40
2022-11-25,19:35:46,H,12.90,60.20
2022-11-25,19:35:56,H,12.90,60.30
2022-11-25,19:36:06,H,12.90,60.30
2022-11-25,19:36:16,H,12.90,60.30
2022-11-25,19:36:26,H,12.90,60.40
2022-11-25,19:36:36,H,12.90,60.40
2022-11-25,19:36:46,H,12.90,60.40
2022-11-25,19:36:56,H,12.90,60.40
2022-11-25,19:37:06,H,12.90,60.30
2022-11-25,19:37:16,H,12.90,60.40
2022-11-25,19:37:26,H,12.90,60.40
2022-11-25,19:37:36,H,12.90,60.40
2022-11-25,19:37:46,H,12.90,60.40
2022-11-25,19:37:56,H,12.90,60.40
2022-11-25,19:38:06,H,12.90,60.40
2022-11-25,19:38:16,H,12.90,60.30
2022-11-25,19:38:26,H,12.90,60.20
2022-11-25,19:40:16,H,12.80,60.20
2022-11-25,19:40:26,H,12.80,60.30
2022-11-25,19:40:46,H,12.80,60.50
2022-11-25,19:40:56,H,12.80,60.50
2022-11-25,19:41:06,H,12.80,60.50
2022-11-25,19:41:16,H,12.80,60.50
2022-11-25,19:41:26,H,12.80,60.50
2022-11-25,19:41:36,H,12.80,60.50
2022-11-25,19:41:46,H,12.80,60.50
2022-11-25,19:41:56,H,12.80,60.50
2022-11-25,19:42:06,H,12.80,60.50
2022-11-25,19:42:16,H,12.80,60.40
2022-11-25,19:42:26,H,12.80,60.30
2022-11-25,19:42:36,H,12.80,60.20
2022-11-25,19:42:46,H,12.80,60.30
2022-11-25,19:42:56,H,12.80,60.40
2022-11-25,19:43:06,H,12.80,60.20
2022-11-25,19:43:26,H,12.80,60.10
2022-11-25,19:43:36,H,12.80,60.30
2022-11-25,19:43:46,H,12.80,60.50
2022-11-25,19:43:56,H,12.80,60.50
2022-11-25,19:44:06,H,12.80,60.60
2022-11-25,19:44:16,H,12.80,60.60
2022-11-25,19:44:26,H,12.80,60.60
2022-11-25,19:44:36,H,12.80,60.70
2022-11-25,19:44:46,H,12.80,60.70
2022-11-25,19:44:56,H,12.80,60.80
2022-11-25,19:45:06,H,12.80,60.80
2022-11-25,19:45:16,H,12.80,60.80
2022-11-25,19:45:26,H,12.80,60.80
2022-11-25,19:45:36,H,12.80,60.80
2022-11-25,19:45:46,H,12.80,60.80
2022-11-25,19:45:56,H,12.80,60.70
2022-11-25,19:46:06,H,12.80,60.70
2022-11-25,19:46:16,H,12.80,60.70
2022-11-25,19:46:26,H,12.80,60.70
2022-11-25,19:46:36,H,12.80,60.70
2022-11-25,19:46:46,H,12.80,60.70
2022-11-25,19:46:56,H,12.80,60.70
2022-11-25,19:47:06,H,12.80,60.70
2022-11-25,19:47:16,H,12.80,60.70
2022-11-25,19:47:26,H,12.80,60.70
2022-11-25,19:47:36,H,12.80,60.70
2022-11-25,19:47:46,H,12.80,60.70
2022-11-25,19:47:56,H,12.80,60.70
2022-11-25,19:48:06,H,12.80,60.60
2022-11-25,19:48:16,H,12.80,60.60
2022-11-25,19:48:26,H,12.80,60.60
2022-11-25,19:48:36,H,12.80,60.60
2022-11-25,19:48:46,H,12.80,60.70
2022-11-25,19:48:56,H,12.80,60.80
2022-11-25,19:49:06,H,12.80,60.90
2022-11-25,19:49:16,H,12.80,60.90
2022-11-25,19:49:26,H,12.80,60.90
2022-11-25,19:49:36,H,12.80,60.90
2022-11-25,19:49:46,H,12.80,60.90
2022-11-25,19:49:56,H,12.80,60.90
2022-11-25,19:50:06,H,12.80,60.90
2022-11-25,19:50:16,H,12.80,60.90
2022-11-25,19:50:26,H,12.80,60.90
2022-11-25,19:50:36,H,12.80,60.90
2022-11-25,19:50:46,H,12.80,60.90
2022-11-25,19:50:56,H,12.80,60.90
2022-11-25,19:51:06,H,12.80,60.90
2022-11-25,19:51:16,H,12.80,60.90
2022-11-25,19:51:26,H,12.80,60.90
2022-11-25,19:51:36,H,12.80,60.90
2022-11-25,19:51:46,H,12.80,60.90
2022-11-25,19:51:56,H,12.80,60.90
2022-11-25,19:52:06,H,12.80,60.90
2022-11-25,19:52:16,H,12.80,60.90
2022-11-25,19:52:26,H,12.80,60.90
2022-11-25,19:52:36,H,12.80,60.90
2022-11-25,19:52:46,H,12.80,60.90
2022-11-25,19:52:56,H,12.80,60.90
2022-11-25,19:53:06,H,12.80,60.90
2022-11-25,19:53:16,H,12.80,60.90
2022-11-25,19:53:26,H,12.80,60.80
2022-11-25,19:53:36,H,12.80,60.80
2022-11-25,19:53:46,H,12.80,60.80
2022-11-25,19:53:56,H,12.80,60.80
2022-11-25,19:54:06,H,12.80,60.80
2022-11-25,19:54:16,H,12.80,60.90
2022-11-25,19:54:26,H,12.80,60.80
2022-11-25,19:54:36,H,12.80,60.90
2022-11-25,19:54:46,H,12.80,60.90
2022-11-25,19:54:56,H,12.80,60.90
2022-11-25,19:55:06,H,12.80,60.90
2022-11-25,19:55:16,H,12.80,60.90
2022-11-25,19:55:26,H,12.80,60.90
2022-11-25,19:55:36,H,12.80,61.00
2022-11-25,19:55:46,H,12.80,61.00
2022-11-25,19:55:56,H,12.80,60.90
2022-11-25,19:56:06,H,12.80,60.90
2022-11-25,19:56:16,H,12.80,60.90
2022-11-25,19:56:26,H,12.80,60.60
2022-11-25,19:56:36,H,12.80,60.40
2022-11-25,19:56:46,H,12.70,60.20
2022-11-25,19:57:56,H,12.70,60.10
2022-11-25,19:58:06,H,12.70,60.30
2022-11-25,19:58:16,H,12.70,60.10
2022-11-25,19:59:36,H,12.60,60.20
2022-11-25,19:59:46,H,12.50,60.70
2022-11-25,19:59:56,H,12.50,61.00
2022-11-25,20:00:06,H,12.50,61.10
2022-11-25,20:00:16,H,12.50,61.20
2022-11-25,20:00:26,H,12.50,61.30
2022-11-25,20:00:36,H,12.50,61.30
2022-11-25,20:00:46,H,12.50,61.30
2022-11-25,20:00:56,H,12.50,61.20
2022-11-25,20:01:06,H,12.50,61.20
2022-11-25,20:01:16,H,12.50,61.20
2022-11-25,20:01:26,H,12.50,61.20
2022-11-25,20:01:36,H,12.50,61.20
2022-11-25,20:01:46,H,12.50,61.20
2022-11-25,20:01:56,H,12.50,61.20
2022-11-25,20:02:06,H,12.50,61.10
2022-11-25,20:02:16,H,12.50,61.10
2022-11-25,20:02:26,H,12.50,61.00
2022-11-25,20:02:36,H,12.50,61.00
2022-11-25,20:02:46,H,12.50,60.90
2022-11-25,20:02:56,H,12.50,60.90
2022-11-25,20:03:06,H,12.50,60.90
2022-11-25,20:03:16,H,12.50,60.90
2022-11-25,20:03:26,H,12.50,60.90
2022-11-25,20:03:36,H,12.50,61.00
2022-11-25,20:03:46,H,12.50,61.00
2022-11-25,20:03:56,H,12.50,61.00
2022-11-25,20:04:06,H,12.50,61.10
2022-11-25,20:04:16,H,12.50,61.20
2022-11-25,20:04:26,H,12.50,61.10
2022-11-25,20:04:36,H,12.50,61.00
2022-11-25,20:04:46,H,12.50,60.90
2022-11-25,20:04:56,H,12.50,60.90
2022-11-25,20:05:06,H,12.50,60.90
2022-11-25,20:05:16,H,12.50,60.90
2022-11-25,20:05:26,H,12.50,60.90
2022-11-25,20:05:36,H,12.50,60.90
2022-11-25,20:05:46,H,12.50,60.90
2022-11-25,20:05:56,H,12.40,60.90
2022-11-25,20:06:06,H,12.50,61.00
2022-11-25,20:06:16,H,12.50,61.00
2022-11-25,20:06:26,H,12.50,61.00
2022-11-25,20:06:36,H,12.50,61.00
2022-11-25,20:06:46,H,12.50,61.00
2022-11-25,20:06:56,H,12.50,61.10
2022-11-25,20:07:06,H,12.50,61.10
2022-11-25,20:07:16,H,12.50,61.10
2022-11-25,20:07:26,H,12.40,61.10
2022-11-25,20:07:36,H,12.40,61.10
2022-11-25,20:07:46,H,12.40,61.20
2022-11-25,20:07:56,H,12.40,61.20
2022-11-25,20:08:06,H,12.40,61.20
2022-11-25,20:08:16,H,12.40,61.20
2022-11-25,20:08:26,H,12.40,61.20
2022-11-25,20:08:36,H,12.40,61.10
2022-11-25,20:08:46,H,12.40,61.10
2022-11-25,20:08:56,H,12.40,61.10
2022-11-25,20:09:06,H,12.40,61.10
2022-11-25,20:09:16,H,12.40,61.10
2022-11-25,20:09:26,H,12.40,61.20
2022-11-25,20:09:36,H,12.40,61.20
2022-11-25,20:09:46,H,12.40,61.20
2022-11-25,20:09:56,H,12.40,61.30
2022-11-25,20:10:06,H,12.40,61.30
2022-11-25,20:10:16,H,12.40,61.30
2022-11-25,20:10:26,H,12.40,61.40
2022-11-25,20:10:36,H,12.40,61.40
2022-11-25,20:10:46,H,12.40,61.40
2022-11-25,20:10:56,H,12.40,61.40
2022-11-25,20:11:06,H,12.40,61.40
2022-11-25,20:11:16,H,12.40,61.40
2022-11-25,20:11:26,H,12.40,61.50
2022-11-25,20:11:36,H,12.40,61.40
2022-11-25,20:11:46,H,12.40,61.40
2022-11-25,20:11:56,H,12.40,61.50
2022-11-25,20:12:06,H,12.40,61.50
2022-11-25,20:12:16,H,12.40,61.50
2022-11-25,20:12:26,H,12.40,61.50
2022-11-25,20:12:36,H,12.40,61.50
2022-11-25,20:12:46,H,12.40,61.50
2022-11-25,20:12:56,H,12.40,61.50
2022-11-25,20:13:06,H,12.40,61.40
2022-11-25,20:13:16,H,12.40,61.40
2022-11-25,20:13:26,H,12.40,61.40
2022-11-25,20:13:36,H,12.40,61.40
2022-11-25,20:13:46,H,12.40,61.40
2022-11-25,20:13:56,H,12.40,61.40
2022-11-25,20:14:06,H,12.40,61.40
2022-11-25,20:14:16,H,12.40,61.40
2022-11-25,20:14:26,H,12.40,61.40
2022-11-25,20:14:36,H,12.40,61.40
2022-11-25,20:14:46,H,12.40,61.40
2022-11-25,20:14:56,H,12.40,61.40
2022-11-25,20:15:06,H,12.40,61.40
2022-11-25,20:15:16,H,12.40,61.40
2022-11-25,20:15:26,H,12.40,61.40
2022-11-25,20:15:36,H,12.40,61.50
2022-11-25,20:15:46,H,12.40,61.50
2022-11-25,20:15:56,H,12.40,61.40
2022-11-25,20:16:06,H,12.40,61.50
2022-11-25,20:16:16,H,12.40,61.50
2022-11-25,20:16:26,H,12.40,61.50
2022-11-25,20:16:36,H,12.40,61.50
2022-11-25,20:16:46,H,12.40,61.40
2022-11-25,20:16:56,H,12.30,61.40
2022-11-25,20:17:06,H,12.40,61.40
2022-11-25,20:17:16,H,12.40,61.40
2022-11-25,20:17:26,H,12.40,61.40
2022-11-25,20:17:36,H,12.30,61.40
2022-11-25,20:17:46,H,12.30,61.40
2022-11-25,20:17:56,H,12.30,61.40
2022-11-25,20:18:06,H,12.40,61.40
2022-11-25,20:18:16,H,12.30,61.50
2022-11-25,20:18:26,H,12.30,61.50
2022-11-25,20:18:36,H,12.30,61.40
2022-11-25,20:18:46,H,12.30,61.40
2022-11-25,20:18:56,H,12.30,61.40
2022-11-25,20:19:06,H,12.30,61.50
2022-11-25,20:19:16,H,12.30,61.50
2022-11-25,20:19:26,H,12.30,61.50
2022-11-25,20:19:36,H,12.30,61.50
2022-11-25,20:19:46,H,12.30,61.40
2022-11-25,20:19:56,H,12.30,61.40
2022-11-25,20:20:06,H,12.30,61.50
2022-11-25,20:20:16,H,12.30,61.50
2022-11-25,20:20:26,H,12.30,61.50
2022-11-25,20:20:36,H,12.30,61.50
2022-11-25,20:20:46,H,12.30,61.50
2022-11-25,20:20:56,H,12.30,61.60
2022-11-25,20:21:06,H,12.30,61.60
2022-11-25,20:21:16,H,12.30,61.60
2022-11-25,20:21:26,H,12.30,61.60
2022-11-25,20:21:36,H,12.30,61.60
2022-11-25,20:21:46,H,12.30,61.60
2022-11-25,20:21:56,H,12.30,61.60
2022-11-25,20:22:06,H,12.30,61.60
2022-11-25,20:22:16,H,12.30,61.50
2022-11-25,20:22:26,H,12.30,61.50
2022-11-25,20:22:36,H,12.30,61.50
2022-11-25,20:22:46,H,12.30,61.50
2022-11-25,20:22:56,H,12.30,61.60
2022-11-25,20:23:06,H,12.30,61.60
2022-11-25,20:23:16,H,12.30,61.60
2022-11-25,20:23:26,H,12.30,61.60
2022-11-25,20:23:36,H,12.30,61.70
2022-11-25,20:23:46,H,12.30,61.70
2022-11-25,20:23:56,H,12.30,61.70
2022-11-25,20:24:06,H,12.20,61.60
2022-11-25,20:24:16,H,12.20,61.60
2022-11-25,20:24:26,H,12.30,61.70
2022-11-25,20:24:36,H,12.20,61.70
2022-11-25,20:24:46,H,12.20,61.70
2022-11-25,20:24:56,H,12.20,61.80
2022-11-25,20:25:06,H,12.20,61.80
2022-11-25,20:25:16,H,12.20,61.80
2022-11-25,20:25:26,H,12.20,61.70
2022-11-25,20:25:36,H,12.20,61.70
2022-11-25,20:25:56,H,12.20,61.60
2022-11-25,20:26:06,H,12.20,61.60
2022-11-25,20:26:16,H,12.20,61.70
2022-11-25,20:26:26,H,12.20,61.60
2022-11-25,20:26:36,H,12.20,61.70
2022-11-25,20:26:46,H,12.20,61.60
2022-11-25,20:26:56,H,12.20,61.60
2022-11-25,20:27:06,H,12.20,61.60
2022-11-25,20:27:16,H,12.20,61.60
2022-11-25,20:27:26,H,12.20,61.60
2022-11-25,20:27:36,H,12.20,61.70
2022-11-25,20:27:46,H,12.20,61.70
2022-11-25,20:27:56,H,12.20,61.70
2022-11-25,20:28:06,H,12.20,61.70
2022-11-25,20:28:16,H,12.20,61.70
2022-11-25,20:28:26,H,12.20,61.70
2022-11-25,20:28:36,H,12.20,61.70
2022-11-25,20:28:46,H,12.20,61.70
2022-11-25,20:28:56,H,12.20,61.70
2022-11-25,20:29:06,H,12.20,61.70
2022-11-25,20:29:16,H,12.20,61.60
2022-11-25,20:29:26,H,12.20,61.60
2022-11-25,20:29:36,H,12.20,61.60
2022-11-25,20:29:46,H,12.20,61.60
2022-11-25,20:29:56,H,12.20,61.50
2022-11-25,20:30:06,H,12.20,61.50
2022-11-25,20:30:16,H,12.20,61.50
2022-11-25,20:30:26,H,12.20,61.50
2022-11-25,20:30:36,H,12.20,61.50
2022-11-25,20:30:46,H,12.20,61.60
2022-11-25,20:30:56,H,12.20,61.60
2022-11-25,20:31:06,H,12.20,61.60
2022-11-25,20:31:16,H,12.20,61.60
2022-11-25,20:31:26,H,12.20,61.60
2022-11-25,20:31:36,H,12.20,61.70
2022-11-25,20:31:46,H,12.20,61.70
2022-11-25,20:31:56,H,12.20,61.60
2022-11-25,20:32:06,H,12.20,61.60
2022-11-25,20:32:16,H,12.20,61.50
2022-11-25,20:32:26,H,12.20,61.50
2022-11-25,20:32:36,H,12.20,61.60
2022-11-25,20:32:46,H,12.20,61.50
2022-11-25,20:32:56,H,12.20,61.50
2022-11-25,20:33:06,H,12.20,61.50
2022-11-25,20:33:16,H,12.20,61.40
2022-11-25,20:33:26,H,12.20,61.40
2022-11-25,20:33:36,H,12.20,61.40
2022-11-25,20:33:46,H,12.20,61.40
2022-11-25,20:33:56,H,12.20,61.50
2022-11-25,20:34:06,H,12.20,61.50
2022-11-25,20:34:16,H,12.20,61.40
2022-11-25,20:34:26,H,12.20,61.40
2022-11-25,20:34:36,H,12.20,61.40
2022-11-25,20:34:46,H,12.20,61.50
2022-11-25,20:34:56,H,12.20,61.40
2022-11-25,20:35:06,H,12.20,61.40
2022-11-25,20:35:16,H,12.20,61.50
2022-11-25,20:35:26,H,12.20,61.10
2022-11-25,20:35:36,H,12.20,61.00
2022-11-25,20:35:46,H,12.20,60.80
2022-11-25,20:35:56,H,12.20,60.90
2022-11-25,20:36:06,H,12.10,61.10
2022-11-25,20:36:16,H,12.10,61.30
2022-11-25,20:36:26,H,12.10,61.30
2022-11-25,20:36:36,H,12.10,61.30
2022-11-25,20:36:46,H,12.20,61.30
2022-11-25,20:36:56,H,12.20,61.40
2022-11-25,20:37:06,H,12.20,61.50
2022-11-25,20:37:16,H,12.10,61.50
2022-11-25,20:37:26,H,12.20,61.50
2022-11-25,20:37:36,H,12.20,61.50
2022-11-25,20:37:46,H,12.20,61.50
2022-11-25,20:37:56,H,12.20,61.50
2022-11-25,20:38:06,H,12.20,61.50
2022-11-25,20:38:16,H,12.20,61.40
2022-11-25,20:38:26,H,12.20,61.40
2022-11-25,20:38:36,H,12.20,61.40
2022-11-25,20:38:46,H,12.20,61.40
2022-11-25,20:38:56,H,12.10,61.40
2022-11-25,20:39:06,H,12.20,61.40
2022-11-25,20:39:16,H,12.20,61.40
2022-11-25,20:39:26,H,12.20,61.40
2022-11-25,20:39:36,H,12.20,61.40
2022-11-25,20:39:46,H,12.10,61.40
2022-11-25,20:39:56,H,12.20,61.40
2022-11-25,20:40:06,H,12.20,61.40
2022-11-25,20:40:16,H,12.20,61.40
2022-11-25,20:40:26,H,12.20,61.40
2022-11-25,20:40:36,H,12.20,61.40
2022-11-25,20:40:46,H,12.20,61.40
2022-11-25,20:40:56,H,12.20,61.30
2022-11-25,20:41:06,H,12.20,61.30
2022-11-25,20:41:16,H,12.10,61.20
2022-11-25,20:41:26,H,12.10,61.20
2022-11-25,20:41:36,H,12.10,61.20
2022-11-25,20:41:46,H,12.10,61.30
2022-11-25,20:41:56,H,12.10,61.20
2022-11-25,20:42:06,H,12.10,61.20
2022-11-25,20:42:16,H,12.10,61.30
2022-11-25,20:42:26,H,12.10,61.30
2022-11-25,20:42:36,H,12.10,61.20
2022-11-25,20:42:46,H,12.10,61.20
2022-11-25,20:42:56,H,12.10,61.20
2022-11-25,20:43:06,H,12.10,61.20
2022-11-25,20:43:16,H,12.10,61.20
2022-11-25,20:43:26,H,12.10,61.20
2022-11-25,20:43:36,H,12.10,61.20
2022-11-25,20:43:46,H,12.10,61.20
2022-11-25,20:43:56,H,12.10,61.20
2022-11-25,20:44:06,H,12.10,61.20
2022-11-25,20:44:16,H,12.10,60.90
2022-11-25,20:44:26,H,12.10,60.60
2022-11-25,20:44:36,H,12.10,60.60
2022-11-25,20:44:46,H,12.10,60.70
2022-11-25,20:44:56,H,12.10,60.50
2022-11-25,20:45:06,H,12.10,60.40
2022-11-25,20:45:16,H,12.10,60.60
2022-11-25,20:45:26,H,12.10,60.90
2022-11-25,20:45:36,H,12.10,61.20
2022-11-25,20:45:46,H,12.00,61.30
2022-11-25,20:45:56,H,12.10,61.40
2022-11-25,20:46:06,H,12.00,61.40
2022-11-25,20:46:16,H,12.10,61.50
2022-11-25,20:46:26,H,12.00,61.50
2022-11-25,20:46:36,H,12.10,61.60
2022-11-25,20:46:46,H,12.10,61.60
2022-11-25,20:46:56,H,12.00,61.60
2022-11-25,20:47:06,H,12.00,61.60
2022-11-25,20:47:16,H,12.10,61.60
2022-11-25,20:47:26,H,12.00,61.50
2022-11-25,20:47:36,H,12.10,61.60
2022-11-25,20:47:46,H,12.10,61.60
2022-11-25,20:47:56,H,12.10,61.60
2022-11-25,20:48:06,H,12.00,61.60
2022-11-25,20:48:16,H,12.10,61.70
2022-11-25,20:48:26,H,12.00,61.70
2022-11-25,20:48:36,H,12.00,61.70
2022-11-25,20:48:46,H,12.10,61.70
2022-11-25,20:48:56,H,12.10,61.70
2022-11-25,20:49:06,H,12.10,61.70
2022-11-25,20:49:16,H,12.10,61.60
2022-11-25,20:49:26,H,12.10,61.60
2022-11-25,20:49:36,H,12.10,61.70
2022-11-25,20:49:46,H,12.10,61.70
2022-11-25,20:49:56,H,12.10,61.70
2022-11-25,20:50:06,H,12.00,61.70
2022-11-25,20:50:16,H,12.10,61.70
2022-11-25,20:50:36,H,12.10,61.70
2022-11-25,20:50:46,H,12.10,61.70
2022-11-25,20:50:56,H,12.10,61.70
2022-11-25,20:51:06,H,12.10,61.70
2022-11-25,20:51:16,H,12.10,61.60
2022-11-25,20:51:26,H,12.10,61.60
2022-11-25,20:51:36,H,12.10,61.60
2022-11-25,20:51:46,H,12.10,61.60
2022-11-25,20:51:56,H,12.10,61.50
2022-11-25,20:52:06,H,12.10,61.30
2022-11-25,20:52:16,H,12.00,61.00
2022-11-25,20:52:26,H,12.10,60.60
2022-11-25,20:52:36,H,12.10,60.50
2022-11-25,20:52:46,H,12.00,60.40
2022-11-25,20:52:56,H,12.00,60.40
2022-11-25,20:53:06,H,12.00,60.40
2022-11-25,20:53:16,H,12.00,60.70
2022-11-25,20:53:26,H,12.00,61.00
2022-11-25,20:53:36,H,12.00,61.30
2022-11-25,20:53:46,H,12.00,61.50
2022-11-25,20:53:56,H,12.00,61.50
2022-11-25,20:54:06,H,12.00,61.60
2022-11-25,20:54:16,H,12.00,61.60
2022-11-25,20:54:26,H,12.00,61.60
2022-11-25,20:54:36,H,12.00,61.60
2022-11-25,20:54:46,H,12.00,61.60
2022-11-25,20:54:56,H,12.00,61.60
2022-11-25,20:55:06,H,12.00,61.60
2022-11-25,20:55:16,H,12.00,61.60
2022-11-25,20:55:26,H,12.00,61.50
2022-11-25,20:55:36,H,12.00,61.50
2022-11-25,20:55:46,H,12.00,61.50
2022-11-25,20:55:56,H,12.00,61.50
2022-11-25,20:56:06,H,12.00,61.40
2022-11-25,20:56:16,H,12.00,61.50
2022-11-25,20:56:26,H,12.00,61.50
2022-11-25,20:56:36,H,12.00,61.50
2022-11-25,20:56:46,H,12.00,61.60
2022-11-25,20:56:56,H,12.00,61.60
2022-11-25,20:57:06,H,12.00,61.60
2022-11-25,20:57:16,H,12.00,61.60
2022-11-25,20:57:26,H,12.00,61.60
2022-11-25,20:57:36,H,12.00,61.60
2022-11-25,20:57:46,H,12.00,61.60
